twitter_handle_id,COUNT_OF_TWEETS
2498252630,1
1272273185438867457,1
221519905,1
491442897,1
373807615,1
41395950,1
221957982,1
1136979248986578944,1
233296434,1
2462504067,1
67886669,1
158066027,1
2836641383,1
1071780812880822272,1
1317889279176167424,1
1366740464783683593,1
50827118,1
1327050362470215682,1
575910168,1
1250495715064737792,1
625132682,1
770892096177922048,1
1315295908595023881,1
716487070663901185,1
205837587,1
1338913212339638273,1
745150315,1
1253048411584167937,1
825750560703913987,1
1354730575098163200,1
3166019412,1
1342593530250858497,1
3158218781,1
3240429754,1
2160881382,1
1368198865766277120,1
1130191749756751872,1
944923327709167616,1
1179959840166334467,1
1419315919,1
1291834376045703168,1
1181336567509479424,1
1357375613984780290,1
1352484608835608668,1
251346165,1
1306151403744759813,1
730634738378129408,1
1240381065795166209,1
1363717745989332993,1
1354087590723518467,1
1195843583338676224,1
2343997591,1
1368038772424777731,1
3350447776,1
9707572,1
1048191917832458240,1
996601161250557952,1
1333699911976554496,1
1352195563513663488,1
966207039960645633,1
18247249,1
1287383507740708865,1
327607690,1
821122142410403840,1
450578789,1
1318824394022551552,1
1104563361226940417,1
1249301557562052608,1
1451213724,1
236015182,1
1367060653610045441,1
1354883275341393924,1
4691788934,1
1041963112130375680,1
1417643928,1
915200038879485952,1
1039337755,1
951090575394131970,1
246248341,1
1259806074477019136,1
923584839151968256,1
1359450095679385607,1
995650563676061696,1
27793961,1
1178373839434047490,1
1366258222818938888,1
924337318584086528,1
3309933518,1
501080578,1
1116253875047104512,1
3165464081,1
800443157443842048,1
1346493654471483393,1
45178906,1
1315234616530280450,1
1227436342159826946,1
1316030440411549698,1
963946548638961664,1
881578625027518464,1
1366130615888850946,1
1291759050133082113,1
1368566469320179715,1
972366775810711552,1
936386659624480768,1
363145268,1
1236247540959531008,1
863080573715308544,1
3422502869,1
807616454296092672,1
432938689,1
951737440716275712,1
636961243,1
1365472258421096451,1
1303359070661996545,1
1339137349037346819,1
1232647858693664768,1
1211519413830074371,1
1234529545018961920,1
1347913391302533123,1
1368618381818159105,1
1211028793948663808,1
2329971070,1
1298025570832281602,1
1690671858,1
492749450,1
517620242,1
1274110886743953409,1
1047284910808072197,1
1828655401,1
1355123392752529409,1
1298972696257146880,1
1364403015713574913,1
1003156939,1
1360583063500185601,1
1353501155729559555,1
1273558637198204928,1
82640425,1
817116751641112579,1
1127869083616026624,1
281710954,1
883706545,1
1061967662039867393,1
34728904,1
222838947,1
756881498,1
2983479598,1
292080202,1
1119583078131879941,1
858448761596588032,1
1249368285944131589,1
944640249870848001,1
595044052,1
943177454369300480,1
1315620767560806403,1
949548726812577792,1
954521250403004416,1
1066574400,1
1205052926785396736,1
10716152,1
133767930,1
1274406722313097216,1
772507324854497280,1
4769093056,1
2188134848,1
915741907,1
1166502919841017856,1
473309622,1
1356788934458527745,1
51570722,1
1325541146370732035,1
728944065979392000,1
1368157279414083584,1
1334937336690327552,1
160695694,1
1342704135758602240,1
4735718080,1
1190652455140220928,1
1083700500,1
912166563842789376,1
1318953937559572485,1
1286111357255839744,1
1368215720430034945,1
2653415941,1
1275886123370156032,1
175172998,1
840219097359040512,1
730303678175830019,1
1361915435566956546,1
1382204143,1
122817277,1
229847238,1
1271635339996737536,1
2331297463,1
472613504,1
2724138863,1
1132978367525838848,1
17995970,1
1644937596,1
1000423315184304128,1
65052974,1
205148926,1
81225576,1
3181084880,1
844522749397749760,1
210346229,1
1041274157030416384,1
3153519765,1
987820728035762177,1
1310138775218126853,1
1034207139529715717,1
178678234,1
2843328249,1
1305977989,1
2159528080,1
1162842323685785600,1
364397819,1
2407561058,1
1247229768388489216,1
999576318260920320,1
303366075,1
1905248779,1
287562179,1
116575703,1
15099178,1
915168751548497920,1
4375787297,1
346487992,1
1328781537299607553,1
1365906661362302976,1
110523186,1
1332254341756035074,1
2745706013,1
204970836,1
3187005488,1
378100750,1
20447554,1
1354394396058390530,1
4166541012,1
2970457147,1
923260161791160320,1
1318013692726882305,1
1054981987683971075,1
1336461488,1
1362611511005380608,1
726549915036454914,1
1228323127437885441,1
2365613563,1
3161284421,1
1352685400091811841,1
1470830833,1
1348528294568800256,1
1102927405226721280,1
1357573675000745984,1
2322693067,1
729683856710864896,1
139763917,1
1355455222764724224,1
1347996971882086401,1
245853285,1
5618162,1
1275813411436126209,1
214174387,1
51562658,1
1242379028159434753,1
1048464669424345089,1
15471789,1
1345628746498367493,1
1265667940675801093,1
1318648458803257345,1
956637798999654405,1
183679872,1
1009068422884253696,1
263645780,1
809782131685752832,1
296121538,1
1202116933492998144,1
1355331171249508353,1
753233142136213504,1
1344416372638572546,1
1368272933613887491,1
2282523768,1
76354166,1
2429713430,1
957431627604361216,1
1368568718955999235,1
172721978,1
53527547,1
1368543688025022464,1
1266041602050600961,1
1300051692390506496,1
1702252921,1
1358409840821817351,1
2985725646,1
1102239921845215233,1
1298500753514848259,1
288454565,1
483832969,1
2450618077,1
1229537271096856576,1
1354166499972407298,1
769461164136738816,1
1001487712514342912,1
953299149927190528,1
265626179,1
948500461765758976,1
1343953427626266624,1
1355295089044557825,1
46370556,1
1347362906610913280,1
1346495246830604288,1
1295242570147041285,1
1038139146286575617,1
1145392996554346499,1
229686482,1
1362730487920291845,1
1142584000587939840,1
1368218473730605056,1
950373027182768128,1
1295726006217641990,1
1367353668295487492,1
1264964905263923207,1
1301779574318133249,1
1368415795097657345,1
1366380454950051840,1
1345350864270221315,1
712750012481028096,1
1368180599949819904,1
279454590,1
934078058159583233,1
36931292,1
1163043561568460801,1
1333710845180841991,1
1202661078,1
1285847309604081665,1
1052303000,1
1004375871048814592,1
109525069,1
325885278,1
1349631699794051075,1
1291752257378279424,1
159667407,1
790307946840424448,1
1162976554961559554,1
1366703102003466240,1
14287091,1
724242793510502404,1
1070772960095559680,1
97057378,1
1366118537069273091,1
1026825041751826434,1
246269110,1
1184856040950697984,1
1004119565725589509,1
1368254887935438849,1
1345773262920445955,1
1300916092030734336,1
1367361906214899715,1
1212761410515505152,1
1364870924508532736,1
940147326831570944,1
1241205894,1
1055019272085426177,1
44501428,1
1294313073201864705,1
113718554,1
3375813022,1
238796503,1
1716763842,1
1360220729401352208,1
1352681505139679234,1
1280661787663380481,1
1356848454673301504,1
818162596364828673,1
1359874106376679429,1
1967751,1
1105803408349581313,1
1362561708330516480,1
1893540884,1
341590784,1
212601092,1
1348005875101954050,1
1216138001396273153,1
1363356426069016579,1
726030088152711172,1
1259416722102239232,1
63565391,1
869439639924428800,1
1252301566444527616,1
1304841491035160577,1
1001061562772209664,1
2983473337,1
1326808284825849858,1
819753038,1
1066866078628798465,1
1364451156563349504,1
3355017129,1
16956068,1
1297761691,1
2600132478,1
1175214753888854016,1
955377697705865216,1
4726514661,1
1303372758487838721,1
378034097,1
1366355191616823305,1
1368183336221425664,1
375728570,1
133383282,1
1250959992599044098,1
15616703,1
1368433747041939459,1
127070051,1
2830859065,1
1352709516991803393,1
449881417,1
1366829678279942145,1
1361342853448835075,1
2194632660,1
1357097798567686145,1
352280515,1
1368638458563092480,1
1352629113018863622,1
1083603849875808256,1
1329834020306382849,1
1367046699282173952,1
3243358882,1
395722047,1
1363566205588570113,1
328226838,1
183617183,1
1184568897195905024,1
43651441,1
21162087,1
241669901,1
834826280,1
4894806591,1
241106682,1
1098463152545484800,1
1367141235454971907,1
937692686051659776,1
1211610589295833088,1
336818938,1
3223998789,1
976100715763351552,1
1348425648239304704,1
111505239,1
21975571,1
1363524148765614082,1
1212303560764866561,1
1365729164993564672,1
1084448135341113344,1
815885278711713792,1
1353813815008354304,1
1039499857747226624,1
21676703,1
1128361890327908352,1
1034193428383506437,1
1277768704474800131,1
1307635440912986113,1
1348127167402676225,1
25245188,1
17163540,1
1184099362269519872,1
2504529614,1
1361476999848603648,1
1155201998641254400,1
1221731319870132224,1
1184506726441050112,1
1317305235392450560,1
73376324,1
1363966062073704448,1
4802948174,1
151673054,1
934278381994160128,1
1353656653183238145,1
89711639,1
15762575,1
1066118846,1
1122563174497054725,1
887907196914114562,1
611842870,1
1094793890224369664,1
1359450162729537536,1
738838245111275520,1
1342819780282105858,1
1363077203186040833,1
1267802725,1
1872029598,1
416105827,1
798977969695981568,1
1366103436396142592,1
1240038527347367938,1
921508798837161985,1
1289039934116917248,1
29631507,1
60354584,1
1319314855468253184,1
884117572689342465,1
307753285,1
1189094999960576001,1
3272270916,1
1293857874494414848,1
3349322903,1
1358397534612299778,1
1367746097788035072,1
2951676991,1
710156564519227392,1
1361992885609123840,1
1348765052145446914,1
2788797667,1
1309057724320280577,1
3498726375,1
1087961954,1
1309394855735500800,1
3224489597,1
260537473,1
3438829114,1
1001964190112808965,1
1363500940511313920,1
1368066818871455745,1
354756838,1
618432109,1
1299549840959926274,1
700678958,1
2939943125,1
1148384635791056896,1
987645226767417344,1
929408205595299840,1
1047877371888582656,1
583017166,1
1280538657082896384,1
788309851,1
154430758,1
8327182,1
1120985040488402945,1
1241807965,1
1096660895701315584,1
1361054730861035521,1
1069689752473849858,1
1523922511,1
1169726037615202305,1
1367056041595314176,1
1120219427277025280,1
2218203967,1
1146027209485881346,1
2690707456,1
258806332,1
1919037942,1
1182671222217289728,1
3162424891,1
22451020,1
1000326823647956992,1
1105605726066696193,1
1368549804272476160,1
3356755759,1
2914476859,1
15413301,1
1180999151712161792,1
1349229665685131264,1
2426278286,1
2462899111,1
1222714858816204802,1
2776423746,1
1126034594610814976,1
707199100265963520,1
898129255338450944,1
1365866739804868608,1
1358956044173639687,1
1032566734681767938,1
1368506912082259969,1
54001475,1
897192618009837568,1
814591182852517888,1
3033494286,1
50021891,1
21434672,1
624235764,1
77947064,1
25283719,1
2701884703,1
410929442,1
799975975110975488,1
970108573865992192,1
4795398975,1
2467649353,1
722453720051683329,1
1368529805138821121,1
614416979,1
148314188,1
38603841,1
2228374643,1
348526722,1
21650104,1
1327468318849044482,1
1357409296145735680,1
586948851,1
27234106,1
1361680883552509954,1
1010828575,1
3311072935,1
44860846,1
16987378,1
867337643817934848,1
1291424255628935173,1
17823777,1
171490512,1
310937393,1
873925554315165698,1
1363192805997305859,1
1366558046923616264,1
2441104855,1
19133592,1
981881123025367040,1
925577091650748416,1
18831286,1
1016342924190273538,1
867639827419811840,1
1359356144725024773,1
1010824989673586688,1
2188433636,1
1352013041773268996,1
102063064,1
1364452003754074116,1
1064994672,1
1299878257899249665,1
529028713,1
1247502931563171840,1
35717284,1
3412772109,1
27404488,1
1349688310768181251,1
1353407747962900488,1
1352691819264548865,1
1136992943204634624,1
25104645,1
1254411191872438272,1
1133740792944693248,1
1355185318580920323,1
1355277081601593347,1
1302922957195325440,1
718377646393008128,1
381394638,1
1368376721292980227,1
1176142913333383168,1
52134377,1
2445078722,1
534964820,1
1164577544638779392,1
1307680021331341313,1
909761713234378753,1
1365664046876397571,1
1360404136601083904,1
1346935016111030272,1
2978180085,1
1191622244260294662,1
1318275115977633792,1
489873270,1
1340415982871965698,1
1258797964824207360,1
1056865121518010370,1
886642509543333888,1
1349549093652029440,1
1192099547729866752,1
1081233916646821888,1
344011545,1
1243329244782084099,1
141256827,1
2560742816,1
1252290769114877955,1
17510821,1
1281218428301463556,1
488146036,1
715441258739720192,1
994555896972767232,1
3912353961,1
371865685,1
1367159543793344513,1
1360841710633431041,1
1366484275214876679,1
1362825277810819072,1
1159306764208214018,1
1364826598457937923,1
1047175661255892993,1
1365250326157094918,1
268201193,1
530816923,1
815685824,1
1250743536330461185,1
378926080,1
80330529,1
35735895,1
801581495173443584,1
1196872419417493519,1
1311907094820319233,1
1363303538017845249,1
1291287469699334144,1
1243835007510228997,1
1073540950453092353,1
1297722514307575808,1
791063111474249728,1
1213983439847690240,1
1341638534348861442,1
168689258,1
151521389,1
1209199699594502145,1
1224890617978855424,1
1318647885597151232,1
1228556677286416385,1
1214343306303483905,1
1364555452638502914,1
2283314828,1
1288059612978204673,1
841740066997321728,1
985931648490389504,1
604365501,1
1286506086300868608,1
2842816162,1
2728823121,1
932320743295193088,1
820756817710116865,1
1366599194484428808,1
1304231170327052290,1
1313688382724165633,1
1348103056815058948,1
2434170666,1
1322097568139014144,1
1356850844126298114,1
1348032831335763968,1
748525583957655552,1
1138990417016446976,1
285181702,1
942252916475179008,1
432009610,1
1010283664830291968,1
1345651480678850560,1
324721927,1
1364976081934016514,1
1366337748454440960,1
988432496,1
707983961897611264,1
1201856984137383936,1
36505977,1
179939491,1
1368559684626444289,1
1426094030,1
1368540213572669442,1
1314927651048562699,1
1279755017004527616,1
3124070298,1
46426297,1
836203670547148800,1
1368511447123206151,1
149270550,1
1142351257392336896,1
3021736555,1
1210872205531209728,1
768089863744688128,1
715066025549684736,1
1318802508689657857,1
1091039350962434048,1
1219592566771011584,1
1368654872032247814,1
54905872,1
1367945771832729601,1
825582960141225984,1
1052662511575715840,1
1265036691221483522,1
1300679094678425600,1
2479289004,1
329620486,1
368039785,1
1234919066743255043,1
141783486,1
1357713131565244417,1
133126948,1
40500600,1
2617630975,1
4622162961,1
1235803177188028416,1
1355796162650009605,1
802939455053111297,1
622284228,1
1128716563807383553,1
2255469020,1
1348515525853380609,1
2534760955,1
706932865850695680,1
874008200,1
1208920498198994949,1
1362590384933785610,1
1360685990076104705,1
715198343001952259,1
16439904,1
931215521143558144,1
1009312192309743616,1
940436827219091461,1
1368602282749665284,1
112701758,1
1110559347212464130,1
1359555254224891905,1
78225868,1
1361483936828968962,1
2851523776,1
1368650802512990212,1
852303841,1
268834648,1
1350903976422621184,1
1063653591917899776,1
1363786735012970497,1
1854401,1
2971531604,1
1304765925774643202,1
563827127,1
1368588276949340163,1
1345389919519322113,1
938328961741881344,1
2183333861,1
36769917,1
533675630,1
955443862188756992,1
560578148,1
23563284,1
1075598732400451584,1
1364716921850011648,1
830861902196703233,1
15851776,1
3037353799,1
626757603,1
934112834677600256,1
3399341832,1
1083266360606687232,1
202169325,1
2574936827,1
18575889,1
1012523816281673729,1
3409055098,1
965304068238381056,1
1312328884629708802,1
1901681137,1
1351968481369968643,1
1010116904,1
1297583982352060416,1
797800235078709249,1
1045350711884562433,1
1357733646216617984,1
1365692744828674050,1
285635982,1
1352695201228345344,1
1270765416814571520,1
1362852804499566594,1
1941310656,1
1344203541959864324,1
2994715784,1
1366697703216848896,1
478976173,1
1363795569551015938,1
43733402,1
3366947795,1
69479370,1
1203496793159479296,1
1332986745697144836,1
1355783497089212416,1
3931759707,1
227045856,1
2152703078,1
791439159672074240,1
1219599867347120128,1
1079585352107601920,1
1088984133139804160,1
1358899734690299907,1
137161503,1
2927004848,1
339303488,1
1311474523863044096,1
1299705072616697857,1
1268882805091688453,1
933191007432187904,1
745827269785051137,1
2276060323,1
173711162,1
435415392,1
110098102,1
1232004516590997504,1
3222590246,1
1317367552641826817,1
997083731478200320,1
226461583,1
1332984915818807297,1
1854269226,1
1151634925826826242,1
1334646627563417605,1
16899180,1
1356222498912792576,1
1350371447928205313,1
2422506083,1
903725300206489600,1
1176723755596505088,1
57326384,1
1317217735143837697,1
1362784266816544773,1
1095823809452625920,1
1330231629193883650,1
45821628,1
905883212609708032,1
1302032162527621127,1
724178652,1
1238423828470140928,1
798816242811346944,1
781609927437643776,1
588323892,1
3258796496,1
1946911766,1
61776235,1
1302719185387163648,1
4179847213,1
808716455915229184,1
1348247685304774657,1
2705007802,1
2344078639,1
2703646595,1
8849962,1
984714370780315649,1
126366218,1
323880923,1
1231244905898360832,1
840284360179769344,1
4461665189,1
1357838269728378886,1
66671679,1
96040215,1
898816808,1
26914561,1
1312082164314451972,1
1088781054,1
755195716004446209,1
1360285318553870336,1
2400769123,1
460408088,1
2754110977,1
547665763,1
15797761,1
1368325082091827206,1
1213877655956647936,1
832850485895847937,1
556779476,1
972954435272916992,1
869729903268298752,1
1363908798201671688,1
843501494498463744,1
322992500,1
982501704347373569,1
1303071279461928960,1
3307195992,1
791855807029714945,1
1325448886014644226,1
1358046957802029056,1
1171619678248144897,1
110536334,1
14560698,1
1195280988940701696,1
392824912,1
65301220,1
2877237702,1
1337456903144665088,1
1093362632269062145,1
1413811130,1
107684203,1
945222212176318467,1
1353898883550638081,1
793151634586992640,1
36421895,1
130577935,1
1368500081926623236,1
1020466680273698827,1
1309602854638944266,1
1248582969255768064,1
1257078020436869120,1
1315289436091904000,1
1196129427379245056,1
45185598,1
1303796448241295366,1
1340118263850823682,1
933291265055014912,1
1256794756610273285,1
1065320108942225408,1
1364298869639696386,1
246585398,1
46260740,1
1339987175694327809,1
816606034030690304,1
1359786298450534401,1
244253126,1
2529537950,1
1084019738639060992,1
1153451574615846912,1
1314392866702020608,1
1027041118641221632,1
73056422,1
922098380020445184,1
1365740338556534785,1
1359788513634385923,1
1350421084688904192,1
731967870419107840,1
1038798053162016768,1
1346592478313521153,1
140380800,1
1283479608197865476,1
1300387566303064065,1
1367186414048321537,1
1360693525197840387,1
55494627,1
800679778353188864,1
1257216473656942592,1
1188898159029825536,1
988761876308922369,1
1352013078821527553,1
862919047335129088,1
910806933258559490,1
274107513,1
352041175,1
912714994818498560,1
702647601,1
1192102965944803328,1
100002705,1
335045106,1
1358025046019756038,1
894609728235503617,1
982221793409683456,1
850351542175707136,1
388649479,1
1180930887128682496,1
1106973779056644099,1
1242375326430154752,1
1053014102803697665,1
1360185156682850306,1
1213535208751816704,1
3667086198,1
1348639152959578116,1
1268618716452990978,1
1347549989573111809,1
1258759965445025809,1
1349658679587422213,1
1363504392134033410,1
1109576590105681921,1
1084722406705393665,1
2815149604,1
1368588906317426689,1
24318966,1
421679071,1
1350426768453328896,1
1205484820182159362,1
1247419064030498817,1
3403789192,1
271901929,1
1319638194648961024,1
163148814,1
1368214963685257218,1
1334004590899937281,1
1264180106311974912,1
18596919,1
1368574907634827269,1
1362058747045179392,1
870357192427409409,1
1368640772883496961,1
1368130783970537475,1
1304868740014772226,1
1368590363758374913,1
1004720004800053250,1
888109617498079232,1
2383726687,1
732060684,1
184382341,1
465053394,1
315408543,1
1287751053253808129,1
1290745426321248263,1
1321547592233267209,1
1272000775359586304,1
1107256960355913728,1
346235495,1
1355871933447897092,1
1283346761990303745,1
1361595584986157057,1
1063389457179537409,1
1332512418354790400,1
2567733512,1
1357278154394464256,1
975776042626572289,1
1361730819149152256,1
1367188161844060162,1
1278178328772358145,1
1354832945794535425,1
708242831073091586,1
1169322160978112513,1
1121327372228231168,1
1124717835786313728,1
1358620518639886337,1
1183975781887815680,1
1060618121281765384,1
557994545,1
1366354987580858369,1
1306180266,1
1355351742544834561,1
1237617024940929024,1
544067015,1
1287779630489903105,1
1227652698104791048,1
2343881389,1
1347996047772012546,1
25110386,1
365175593,1
861691977154383875,1
239288969,1
1063838187972382720,1
1361713512838438916,1
1096793708647698433,1
1358377368620920832,1
1249852826013929472,1
1342368526041047040,1
1366111971532279819,1
1306242501435518976,1
1368513758788718592,1
1324740727419514880,1
1288509518972739589,1
1026145410514075648,1
1346870859621928960,1
3125736789,1
1310174065638793216,1
2316100982,1
2157545678,1
1194757234552651777,1
1026562392073936897,1
1356938241597874181,1
1133678475582349314,1
1359704175949475842,1
2599870232,1
969217548691623938,1
1327606973249019906,1
1365290987623383047,1
1360562706584010755,1
2608911222,1
28156467,1
214125618,1
4901603211,1
2360600863,1
879197627287470080,1
1365045551813779460,1
928635740,1
902945988435894272,1
1173967748231290880,1
1157690740551704578,1
3308170877,1
1361978536165269504,1
14176522,1
1316770992790724608,1
1361579125308223490,1
30414608,1
31562451,1
140482977,1
1368427596527046658,1
1000621086,1
1250564679409246215,1
1363215522612080643,1
961265593549770752,1
946679341022314496,1
151378244,1
24574697,1
1316140833142239232,1
159534345,1
1274529554934030336,1
39527426,1
1331358260419563520,1
1367994576586301440,1
423966457,1
767430040468516868,1
1226292333546803201,1
1350980135785213955,1
1363340699849089027,1
1363832578701221892,1
920739755842666496,1
1368663160933158912,1
1364817609133199365,1
993858057208844290,1
916621827195260928,1
1368259006888828930,1
860151580187873280,1
52339854,1
74190858,1
1228932129414713345,1
254279303,1
3499443077,1
484841753,1
1246436680053059585,1
792750913,1
1268982810146152449,1
107677054,1
52007736,1
1352023072056999940,1
1295769712551505921,1
1299464895923195904,1
1344042713851826176,1
1196731815811309570,1
1366607027447939072,1
1866003751,1
1381486274,1
1007970758709207040,1
22455953,1
1205732105583349760,1
733049108,1
960970577887539201,1
1113524734023614465,1
1254859002644697089,1
355729240,1
740064373,1
1322921281956794377,1
1332197509477720065,1
59257010,1
1358778277574438919,1
3000007203,1
1347453163364704257,1
1367190103068729346,1
1109756819302420480,1
30395674,1
1368606004837900288,1
1172788073664602112,1
2558602700,1
837847482243543040,1
1217657583298723840,1
2478102235,1
1331621161944408064,1
521598842,1
747841072265498626,1
1368548112394948608,1
1368545940907335683,1
1246695156922736643,1
512118236,1
1188098641082359810,1
31125577,1
1360359682863464451,1
1226546268324990981,1
1348469562577100801,1
571381975,1
1301300345046532097,1
1148334695043739649,1
1469685414,1
238765569,1
1237657075376738305,1
57656193,1
1293186473500356609,1
1265444526421770240,1
1879266456,1
989273852705431552,1
1192767687556030464,1
1242585933263671296,1
1355343034406285322,1
1334683375576072192,1
1357927759612416001,1
1195167590957498369,1
1187071471538954240,1
2566265647,1
1109738435722395648,1
1360638301917618177,1
1363965826823520256,1
1221038561430065152,1
253378656,1
17648928,1
1368282780128395264,1
1359940987464740867,1
1328293912088367104,1
1326093444150943744,1
1328221233696018433,1
874776284064296962,1
217724580,1
781611545965068296,1
1217752719579996160,1
1368542864934924289,1
1310012895879671808,1
911497334416183296,1
1283227879698907136,1
906926935824932864,1
799641775530856448,1
1361258783549366275,1
356748622,1
1098778899885015052,1
1343600975093895178,1
1319988296454291457,1
1340581495321325570,1
1366639016221831168,1
1134479683523948545,1
1359615969690320904,1
1361851959490211843,1
26347653,1
1364602598007836674,1
1203961095649550336,1
1367505611282386944,1
521950695,1
214197781,1
57675435,1
1239200651911012352,1
1085317983810056193,1
1251473487337684992,1
1362779008304369666,1
22409578,1
1217502249255129088,1
2901837266,1
1342195603,1
1232339799249506304,1
1332664541352783875,1
933342454195081216,1
1368518537430568962,1
990249963358744577,1
945667548787478528,1
1270511565591080962,1
801501843213918208,1
25619534,1
1328460464343429123,1
1177594571771039746,1
3221160237,1
1024993675,1
1368477326481092609,1
1245314680886681600,1
1340002271527100428,1
1310817582728073216,1
1130538373054119937,1
1330556184001007618,1
34548007,1
1645030021,1
943842925183565824,1
70968726,1
3054254482,1
1082933882092175361,1
1366512205492060160,1
3676801036,1
214260017,1
218484333,1
1050314355223515136,1
15123818,1
930041410329423873,1
1307626118980096000,1
941718912252727301,1
1277447994741190656,1
738211894448775172,1
1163128133068972032,1
2774483032,1
884332607563083777,1
1198321986067320832,1
999019154618363904,1
1107539556788637696,1
1300310149282689025,1
1313570376622977029,1
1245430807650422785,1
944261497852780544,1
968441216235982848,1
4018098135,1
1258836794671542274,1
1287363330781274112,1
1283707942881988608,1
1347742987,1
1292913297277190151,1
953531821769322496,1
923289900992155649,1
1290253953062535168,1
1299385595832217601,1
1177805887693565952,1
1336585776893575168,1
3941950341,1
1263957536430075906,1
1277096322672152576,1
1361823226469392384,1
1163185915105333248,1
1368431284326834176,1
2469081248,1
2482836187,1
1295224223145721858,1
1269733625861296130,1
1235576833317404672,1
102869127,1
894992420718362624,1
1094704816146862080,1
1245101078200320003,1
1368478412340228098,1
1196157445124567040,1
1285238666248351749,1
1102346799032033280,1
1277069654297464832,1
1358136174192201729,1
876543602641559553,1
839986135086596096,1
797275161850482688,1
1030414114923978752,1
111871923,1
1356434692346572803,1
1355477538378817543,1
122901930,1
1163007568815566848,1
1358442259423891464,1
2341104924,1
1023702130924838912,1
2316481127,1
2335477557,1
37509974,1
1035109406705364992,1
1232230914387738625,1
49618586,1
464628587,1
1350820198597726208,1
1348239343253479427,1
10710562,1
1220976363303243776,1
1331155259876462592,1
1367099777884688386,1
3862988352,1
1259062606708346880,1
1409987580,1
1047492527069093889,1
267940403,1
598826392,1
3128458223,1
908415657699627009,1
1238520371952803840,1
1319241597276520448,1
1185868816775028737,1
1211184829934395392,1
841703980728274944,1
627206341,1
956298928076611584,1
1360947513717628930,1
2252800573,1
946036405695893505,1
24136054,1
35432598,1
1707182131,1
1184743337292640256,1
521803918,1
1363892247520047107,1
837448682438070272,1
748618043366879232,1
880961578916597761,1
1085468941026246656,1
1345587060401311744,1
1368217823374307329,1
279071788,1
1284415780604358656,1
53415282,1
1330370314639978499,1
1217598385601110016,1
1313738080029798400,1
1350847685885124608,1
1368223457117405190,1
1248802140056956929,1
416058260,1
1204783970346389505,1
1250988365458993152,1
1715750918,1
127149841,1
67485808,1
123364968,1
3145099458,1
909332598354321409,1
1310255588010586112,1
734071295697031168,1
2491156193,1
1362648242589102082,1
1300827958022553600,1
800358249056735232,1
1107717848456032256,1
1367290228432510980,1
18528845,1
1358534815335804931,1
1330134472226988033,1
602885110,1
563723222,1
888079658,1
3127802675,1
1964529234,1
2917775308,1
1257080564,1
1365130790011510785,1
1329992022283800578,1
1227248222940409856,1
1344787188014264320,1
2416394275,1
886711123759816704,1
799697808,1
980415148035751936,1
1331312142,1
962568901019156482,1
18519173,1
1357942296260534273,1
583142173,1
3285639678,1
267267874,1
789002952937771008,1
1121848939,1
2300238246,1
1368524999569661953,1
3250403352,1
1245333327806181382,1
1357950512193302528,1
1005356234189561857,1
1368243036610826249,1
975394633524985857,1
62731659,1
44025663,1
1281679874520952832,1
1353023276482781185,1
1264207990242127872,1
55515521,1
1333531341288300547,1
1152451729927102464,1
791815112931807233,1
1125696591954829312,1
893187181501587456,1
1368188402651324420,1
1022058988844802048,1
962346099632758784,1
860011195,1
311666236,1
3437864278,1
1368552483115601921,1
1354420743082270724,1
189404034,1
1252561593038184450,1
922168345742446593,1
1363336552433115137,1
1323420651235913728,1
1338648021257469952,1
2294883823,1
746353602332082180,1
719014614541807623,1
1144863028971630592,1
1176994604379496448,1
1355529354135162880,1
3063725919,1
592859528,1
1275983796,1
1240756967880171524,1
159125785,1
1170214686815449088,1
944175631826223106,1
1360983015032193027,1
870335633746784257,1
1060678164790226944,1
3451711732,1
23210421,1
31263848,1
1251873890445537280,1
918200381355843587,1
1368621369370365954,1
1367706712644358146,1
1365718961350918151,1
994201551144194048,1
1312156798414184448,1
1361000112067989506,1
1314923166674886656,1
1069673546048290816,1
1258459885534089216,1
293281313,1
1162236939187019778,1
1111138475062018049,1
1052887382515535872,1
1359210617576382465,1
2527628872,1
1321728093141323776,1
1364484015768526855,1
1367016980851683331,1
3308985015,1
1367691889743396870,1
1178988506766438405,1
1363137782474924032,1
20577717,1
598607486,1
57537469,1
1268444169346994176,1
1342117442789593088,1
4430353516,1
1163193380295335937,1
1595277932,1
1301480886332923905,1
1351822694153641986,1
1355524400142045184,1
1355435892530421760,1
1086589345048481792,1
2356078987,1
1350419349580902403,1
802880209,1
1361228199993212928,1
1276751524006252544,1
1281938668530348032,1
3334793481,1
1026373612989755392,1
1187310659970719749,1
1148319046796029952,1
274295708,1
3064311525,1
1291377786368806912,1
1345111222916562944,1
1225052198058561536,1
1296293837078437888,1
3898378127,1
1364431059157356544,1
3740047575,1
1365584569521430532,1
954458475475726336,1
999367950841806849,1
920658605891817472,1
336519080,1
1368273547039305728,1
1089166999673032704,1
1170682746823434248,1
133890342,1
1329883212471033856,1
919669721666072577,1
1361963017315975169,1
1362691140840001537,1
1354251132407869441,1
1024528604959453185,1
1332602379468869633,1
3872757695,1
1367564740558524425,1
981624095610691584,1
1359514435929464832,1
1365845342122508292,1
899660122930139136,1
1215669522696261633,1
1365797360694140928,1
1362866074417590278,1
1259530620725854209,1
1362097555786596358,1
1344123667039416321,1
1262905158763241474,1
1330674182724718593,1
1348674395749838849,1
1317452343953293315,1
