Weight,From,To
1,3183848149,2780558549
1,3183848149,1.17945E+18
1,3183848149,1.28828E+18
1,3195889007,1.00616E+18
1,322131176,1.33786E+18
1,322131176,1.34297E+18
1,322286421,184813842
1,322286421,1.03407E+18
1,325870135,1.27243E+18
1,326051822,1.37745E+18
1,326796537,411661117
1,3268838984,1.20451E+18
1,3268838984,1.35469E+18
1,3268838984,9.13946E+17
1,3268838984,1.36175E+18
1,3268838984,460968098
1,3268838984,1.3595E+18
1,3273862718,1.30457E+18
1,3284423738,1051409982
1,3284784283,7.69619E+17
1,3284784283,1.34568E+18
1,3284784283,900265802
1,3284784283,1.34541E+18
1,3284784283,1.3147E+18
1,32885445,1.25842E+18
1,329029719,20066079
1,3293969369,381159353
1,3303696772,1.36221E+18
1,3307318595,67123562
1,3307318595,1.23999E+18
1,3307318595,9.52595E+17
1,3307318595,1.05256E+18
1,331146747,1.37042E+18
1,3318085586,164595203
1,3332761755,9.63976E+17
1,3332761755,2742279203
1,333726113,1.35519E+18
1,333726113,1.06216E+18
1,3339239405,1.33827E+18
1,3339239405,1.33451E+18
1,3344586328,1.26317E+18
1,334623243,19216818
1,334623243,4881139042
1,334623243,1.2482E+18
1,334623243,1.12678E+18
1,334623243,484207932
1,334623243,2880037377
1,334623243,1.02866E+18
1,334623243,1.28123E+18
1,334623243,9.43977E+17
1,334623243,855952662
1,334623243,1.1844E+18
1,334623243,1.03596E+18
1,334660734,1.36161E+18
1,334660734,4777383375
1,334660734,9.45397E+17
1,3348565750,9.08691E+17
1,3348565750,1.28245E+18
1,3348565750,1.1411E+18
1,335484490,18152452
1,336023926,1.32948E+18
1,336023926,1498924710
1,3370477240,2668541539
1,3372411574,1.1934E+18
1,3388780323,1.35492E+18
1,339544187,1.12839E+18
1,339544187,9.40836E+17
1,339544187,1.24244E+18
1,339544187,8.92376E+17
1,339544187,19640334
1,339544187,1.17761E+18
1,339544187,9.45397E+17
1,339544187,9.63254E+17
1,339544187,120111839
1,3415077141,1.20347E+18
1,3415077141,2198495797
1,3415077141,19841658
1,3415077141,1213873928
1,3444110417,9.04612E+17
1,3444110417,1.11781E+18
1,345181084,1.346E+18
1,34609862,300735360
1,34609862,1.14997E+18
1,349738807,1.29218E+18
1,349738807,1.3147E+18
1,351038866,1.26107E+18
1,351038866,1218147452
1,351038866,9.34097E+17
1,351038866,1.24943E+18
1,351038866,2939933507
1,35157947,9.94787E+17
1,35239985,71819987
1,3547970067,104119607
1,35573524,1.31759E+18
1,356267122,7.24403E+17
1,357603259,9.8984E+17
1,358613542,1.23898E+18
1,362342072,8.07258E+17
1,362418801,2638771786
1,3627765012,1.21304E+18
1,3627765012,1.05608E+18
1,3627765012,1.07887E+18
1,363710550,62108806
1,365837262,1.20206E+18
1,365837262,87472789
1,365837262,1.08452E+18
1,365837262,1.1222E+18
1,365837262,1.27424E+18
1,365837262,1536594337
1,365837262,240095290
1,365837262,1.33451E+18
1,366703037,120288669
1,3686828722,1.02553E+18
1,3686828722,1.19015E+18
1,376134587,1.36221E+18
1,378625573,3058020040
1,378625573,9.64652E+17
1,378625573,315891651
1,380385797,1.23012E+18
1,380385797,8.07258E+17
1,380385797,1.29037E+18
1,380385797,1.37941E+18
1,381417800,1.37941E+18
1,3833297123,1.33313E+18
1,384636725,62690915
1,38729611,192446249
1,38729611,9.42184E+17
1,38729611,270698032
1,38729611,7.80543E+17
1,38729611,1.35492E+18
1,38729611,1.19171E+18
1,38729611,1.23898E+18
1,38729611,1.27301E+18
1,388726007,1.24714E+18
1,3889164357,9.35265E+17
1,38944750,245091513
1,38944750,842988756
1,38944750,295272896
1,38944750,40614474
1,38944750,2337724718
1,38944750,1.31206E+18
1,390118453,1.36517E+18
1,391187727,9.52595E+17
1,3929161,1.013E+18
1,395349799,1.22231E+18
1,395349799,295272896
1,395349799,3024469779
1,395349799,9.32935E+17
1,398794375,1.20664E+18
1,404872138,1.36161E+18
1,40614474,9.12747E+17
1,406467105,1.29056E+18
1,406467105,9.98985E+17
1,406467105,9.00232E+17
1,406654240,9.49086E+17
1,406654240,1567700198
1,406654240,1.08428E+18
1,406654240,1.36237E+18
1,406654240,1.28245E+18
1,406654240,1.17178E+18
1,406654240,1.18856E+18
1,406654240,9.37753E+17
1,406654240,4528248976
1,406654240,44820343
1,406654240,1.19171E+18
1,406654240,1.35492E+18
1,406654240,1.13401E+18
1,4071006503,1.346E+18
1,4071006503,1.15027E+18
1,4071006503,1291076396
1,407738637,1.30395E+18
1,409427707,9.30238E+17
1,41343510,53143589
1,414209774,632202921
1,414209774,1.353E+18
1,414803551,1.30838E+18
1,414803551,1.33313E+18
1,414803551,1.27043E+18
1,415196848,1.27321E+18
1,416747967,1.21303E+18
1,417340229,1.26454E+18
1,420710798,1.33066E+18
1,420710798,1.33772E+18
1,420710798,1.25418E+18
1,420710798,2922331025
1,420710798,60316183
1,420710798,1.25937E+18
1,420710798,1.34297E+18
1,420710798,1.24147E+18
1,420710798,1.34768E+18
1,420710798,1.26119E+18
1,420710798,1.28392E+18
1,420710798,1.30015E+18
1,420710798,279998036
1,420710798,1.03542E+18
1,420710798,1.2733E+18
1,420710798,1.13043E+18
1,420710798,1.35204E+18
1,420710798,1.17945E+18
1,420710798,1.17758E+18
1,420710798,9.45379E+17
1,4239143413,1.04331E+18
1,4239143413,1.08428E+18
1,4239143413,1.27301E+18
1,4239143413,9.59608E+17
1,4239143413,1.08152E+18
1,425318685,301209655
1,432652724,1.28436E+18
1,434370600,1.29527E+18
1,4351307654,1.37941E+18
1,435746974,157324480
1,4380328392,1.27342E+18
1,4386783615,8.35887E+17
1,440644496,1.29249E+18
1,447519445,2172540562
1,44820343,1.33663E+18
1,44820343,545442771
1,44820343,1567700198
1,44820343,1.34102E+18
1,44820343,1.28776E+18
1,44820343,1325431674
1,44820343,104690576
1,44820343,1.31111E+18
1,44820343,1.36237E+18
1,44820343,1.08303E+18
1,44820343,1.22281E+18
1,44820343,1.26322E+18
1,44820343,1.33634E+18
1,44820343,9.54837E+17
1,44820343,9.71729E+17
1,44820343,1.28713E+18
1,44820343,1.18856E+18
1,44820343,88744163
1,44820343,7.80543E+17
1,44820343,1.27301E+18
1,44820343,1.30732E+18
1,44820343,1.23898E+18
1,44820343,1.35492E+18
1,44820343,1.13401E+18
1,44820343,9.26443E+17
1,44820343,426277984
1,44820343,406654240
1,449268231,7.0835E+17
1,45048443,9.80096E+17
1,4528248976,1.33663E+18
1,4528248976,538964597
1,4528248976,1.3657E+18
1,4528248976,9.45486E+17
1,4528248976,1.08428E+18
1,4528248976,1.26322E+18
1,4528248976,1.27301E+18
1,4528248976,1.35373E+18
1,4528248976,18152452
1,4528248976,1.18708E+18
1,4528248976,1.23898E+18
1,4528248976,1.35492E+18
1,4528248976,9.44593E+17
1,4528248976,9.26443E+17
1,4528248976,1.15769E+18
1,460968098,3268838984
1,460968098,1.13998E+18
1,460968098,1.31061E+18
1,460968098,215098522
1,460968098,1.35959E+18
1,460968098,11774
1,460968098,1.37002E+18
1,46624887,1.10838E+18
1,46624887,1.17228E+18
1,4666179488,1.00754E+18
1,46770271,1.22452E+18
1,468022281,596745491
1,468022281,1.11129E+18
1,468022281,1.25623E+18
1,468022281,548342907
1,468022281,1.24213E+18
1,468022281,6.98614E+17
1,468022281,91473252
1,468185456,1.0234E+18
1,469314544,2337724718
1,47110856,1206041426
1,47110856,617490873
1,47110856,1.353E+18
1,47110856,1.3237E+18
1,47395300,9.04612E+17
1,47395300,9.44837E+17
1,47395300,1.11781E+18
1,47395300,1.25923E+18
1,47449365,197714198
1,47527429,7.4467E+17
1,47527429,1.01622E+18
1,47527429,1.1319E+18
1,476613553,1.33313E+18
1,478935878,2220175646
1,4789548912,8.49705E+17
1,480717665,1.36292E+18
1,4827890056,2198495797
1,4827890056,1.17646E+18
1,4827890056,1.1934E+18
1,4827890056,1.289E+18
1,4827890056,2443257276
1,4827890056,22149757
1,4827890056,350703561
1,4827890056,2173143861
1,4827890056,157675450
1,4827890056,50879493
1,4827890056,1.18856E+18
1,4827890056,2312796378
1,4827890056,9.01266E+17
1,4827890056,1.09926E+18
1,484207932,8.61436E+17
1,484207932,30977026
1,48438207,91473252
1,48438207,6.98614E+17
1,48438207,1.1485E+18
1,48438207,1.25623E+18
1,485379264,2559005541
1,4860829450,2806897927
1,4892348789,1463008550
1,4892348789,34609862
1,4892348789,509319582
1,491472688,233282973
1,49173812,7.14813E+17
1,494137810,7.0835E+17
1,495570762,9.44593E+17
1,50394315,8.1723E+17
1,50394315,21259280
1,508043072,1.33663E+18
1,508043072,1.08342E+18
1,508043072,1.18856E+18
1,508043072,1.26648E+18
1,508043072,1.35492E+18
1,508043072,426277984
1,509319582,1.36778E+18
1,509319582,286442602
1,509319582,4892348789
1,510805003,1.26648E+18
1,513559960,192446249
1,513559960,1.28776E+18
1,513559960,1.22281E+18
1,513559960,1.28245E+18
1,513559960,1.27301E+18
1,513559960,1.35373E+18
1,513559960,18152452
1,513559960,1.10868E+18
1,513559960,8.22229E+17
1,513559960,2337724718
1,513559960,426277984
1,513559960,4528248976
1,513559960,1.30622E+18
1,528983483,1.31357E+18
1,53143589,469314544
1,53143589,1068355627
1,53143589,1.1844E+18
1,53143589,1.25108E+18
1,53143589,9.41994E+17
1,53143589,9.59608E+17
1,53143589,43301547
1,53143589,1.10554E+18
1,53143589,3298454376
1,53143589,2280805769
1,53143589,153903226
1,53143589,1.09173E+18
1,53143589,2337724718
1,53143589,1.27329E+18
1,53143589,1.18708E+18
1,53143589,1.30732E+18
1,538964597,18152452
1,538964597,1.35492E+18
1,538964597,17532775
1,538964597,1.15769E+18
1,538964597,9.64652E+17
1,538964597,4528248976
1,538964597,485248169
1,538964597,1.15149E+18
1,538964597,1.3657E+18
1,539372253,1.23293E+18
1,539372253,7.6729E+17
1,539372253,1.23127E+18
1,539882935,1.36161E+18
1,539882935,1.11781E+18
1,548342907,1.20206E+18
1,548342907,1.11129E+18
1,548342907,9.73588E+17
1,548342907,468022281
1,548342907,91473252
1,548342907,6.98614E+17
1,548342907,1.24213E+18
1,55449569,1.3315E+18
1,55465720,2278893798
1,55585412,214342143
1,55585412,1.18633E+18
1,55585412,1.03005E+18
1,55585412,1.1866E+18
1,55585412,2227519243
1,560892332,1.074E+18
1,560892332,1.27243E+18
1,570064029,8.1723E+17
1,57039408,9.66265E+17
1,57039408,1.24458E+18
1,572098125,7.35966E+17
1,58007666,1314952094
1,58007666,21213803
1,58018875,1.37941E+18
1,581325683,8.56961E+17
1,581325683,9.49188E+17
1,583358541,511797386
1,583358541,1.24446E+18
1,589569762,1.08452E+18
1,594564076,1.35302E+18
1,594564076,216877746
1,596745491,1.34769E+18
1,617490873,3415077141
1,617490873,1.04243E+18
1,62108806,30977026
1,62690915,384636725
1,627476981,9.42184E+17
1,627476981,1.04331E+18
1,627476981,1.23898E+18
1,627476981,1.19171E+18
1,632202921,1.353E+18
1,66126700,172983745
1,66126700,7.61528E+17
1,68319605,8.4101E+17
1,6.98614E+17,596745491
1,6.98614E+17,8.38073E+17
1,6.98614E+17,9.48285E+17
1,6.98614E+17,1.25623E+18
1,6.98614E+17,548342907
1,6.98614E+17,1.24213E+18
1,6.98614E+17,468022281
1,6.98614E+17,8.92376E+17
1,6.98614E+17,91473252
1,7.00473E+17,4001539815
1,7.02604E+17,1.16814E+18
1,704708494,35573524
1,704708494,16535687
1,704708494,152678723
1,704708494,17532775
1,704708494,6.98614E+17
1,704708494,964372705
1,704708494,9.82214E+17
1,7.04778E+17,1.00052E+18
1,7.06661E+17,234154003
1,7.0835E+17,494137810
1,7.0835E+17,18190227
1,7.0835E+17,313371249
1,7.0835E+17,1431264253
1,7.0835E+17,2541880202
1,7.0835E+17,449268231
1,7.08704E+17,192446249
1,7.09746E+17,2817123964
1,71315561,17019970
1,7.14813E+17,1402485997
1,7.14813E+17,9.37753E+17
1,7.19557E+17,9.32126E+17
1,7.19557E+17,1068355627
1,72353726,7.14813E+17
1,723970656,9.49231E+17
1,723970656,1.2733E+18
1,723970656,9.16439E+17
1,7.24403E+17,356267122
1,7.25061E+17,161590330
1,7.26495E+17,14570995
1,7.31901E+17,47395300
1,7.31901E+17,9.25002E+17
1,7.31901E+17,2760035773
1,7.31901E+17,3114052794
1,7.31901E+17,9.44837E+17
1,7.33809E+17,70183578
1,7.33809E+17,2753375391
1,7.33809E+17,1.15769E+18
1,7.34434E+17,7.81597E+17
1,7.38293E+17,19841658
1,7.38551E+17,1.30258E+18
1,7.38551E+17,1.3315E+18
1,7.38551E+17,1.27426E+18
1,73999352,9.94443E+17
1,7.4467E+17,900265802
1,7.4467E+17,1.24387E+18
1,7.4467E+17,1.30408E+18
1,7.4467E+17,1.25257E+18
1,7.4467E+17,1.11846E+18
1,7.4467E+17,47527429
1,7.4467E+17,30047971
1,7.45705E+17,2241788852
1,7.46783E+17,1.09726E+18
1,7.50318E+17,1.29612E+18
1,7.50318E+17,8.53836E+17
1,7.52342E+17,1.07551E+18
1,758947081,1.17178E+18
1,758947081,1.11096E+18
1,7.61528E+17,1.27809E+18
1,7.61528E+17,66126700
1,7.61528E+17,9.45397E+17
1,76281723,18152452
1,76281723,9.26443E+17
1,7.66352E+17,1.04824E+18
1,7.66352E+17,1.00754E+18
1,7.6729E+17,1.23069E+18
1,7.6729E+17,539372253
1,7.6729E+17,85564644
1,7.6729E+17,1.2559E+18
1,7.6729E+17,9.39307E+17
1,7.6729E+17,1615886408
1,767442764,1.14997E+18
1,7.67931E+17,7.71056E+17
1,7.67931E+17,1.36969E+18
1,7.67931E+17,8.07258E+17
1,7.69619E+17,2823888746
1,7.69619E+17,3284784283
1,7.69619E+17,1.34568E+18
1,7.71056E+17,4777383375
1,7.74188E+17,1.35461E+18
1,7.75777E+17,1.32506E+18
1,77757185,1.34448E+18
1,77757185,887829151
1,7.80543E+17,1.28776E+18
1,7.80543E+17,1.3657E+18
1,7.80543E+17,9.54837E+17
1,7.80543E+17,38729611
1,7.80543E+17,1.26648E+18
1,7.80543E+17,9.44593E+17
1,7.80543E+17,1.35783E+18
1,7.80543E+17,1.30824E+18
1,78139709,1.25923E+18
1,7.81597E+17,2965461610
1,7.81597E+17,1.35938E+18
1,7.81597E+17,8.48361E+17
1,7.81597E+17,221241777
1,7.87954E+17,1.13485E+18
1,78813002,77380160
1,7.88776E+17,1.13846E+18
1,7.8881E+17,1.13058E+18
1,7.8881E+17,1423877940
1,7.89691E+17,1.26211E+18
1,7.89691E+17,7.82976E+17
1,7.91894E+17,1.1485E+18
1,8.06605E+17,1213873928
1,8.06605E+17,189901822
1,8.06605E+17,469314544
1,8.06605E+17,1.08905E+18
1,8.06605E+17,9.52558E+17
1,8.06605E+17,30047971
1,8.06605E+17,345181084
1,8.06605E+17,1.11096E+18
1,8.07258E+17,245091513
1,8.07258E+17,7.14491E+17
1,8.08117E+17,487437535
1,8.09244E+17,16899180
1,8.14137E+17,1.28184E+18
1,81671765,1.30824E+18
1,8.1723E+17,1177439730
1,8.1723E+17,50394315
1,8.1723E+17,570064029
1,81836528,1.33663E+18
1,81836528,1.20364E+18
1,81836528,18152452
1,81836528,1.35492E+18
1,81836528,8.22229E+17
1,81836528,1.20376E+18
1,81836528,2880037377
1,81836528,1.29395E+18
1,81836528,1.15769E+18
1,81836528,9.51495E+17
1,8.18713E+17,7.64563E+17
1,8.22229E+17,81836528
1,8.22229E+17,9.51495E+17
1,8.22229E+17,20066079
1,8.22229E+17,7.33809E+17
1,8.22229E+17,1.26648E+18
1,8.22486E+17,9.88509E+17
1,82257345,2853639688
1,8.25754E+17,1.0246E+18
1,8.28043E+17,9.51702E+17
1,8.29722E+17,1.34768E+18
1,8.31395E+17,1.35938E+18
1,8.31395E+17,1.36017E+18
1,8.31395E+17,1.35461E+18
1,8.31395E+17,1.34086E+18
1,8.31395E+17,1.35519E+18
1,8.31395E+17,1.34649E+18
1,8.31395E+17,1.35842E+18
1,8.35887E+17,4386783615
1,8.39623E+17,1.05069E+18
1,8.39625E+17,20644666
1,8.4101E+17,68319605
1,842988756,295272896
1,8.44115E+17,1.25937E+18
1,8.44115E+17,7.59051E+17
1,8.45827E+17,236709875
1,8.45827E+17,8.63048E+17
1,8.45827E+17,30609306
1,8.46492E+17,102700779
1,8483002,1.1844E+18
1,8.48361E+17,8.07258E+17
1,8.49268E+17,1.08123E+18
1,8.49268E+17,9.49244E+17
1,8.49268E+17,1.21466E+18
1,8.49268E+17,8.70744E+17
1,8.49268E+17,1.27033E+18
1,8.49268E+17,9.50495E+17
1,8.49705E+17,7.80543E+17
1,8.49705E+17,2873955731
1,8.49705E+17,4789548912
1,8.50003E+17,9.66265E+17
1,8.50003E+17,1.27066E+18
1,85564644,1.144E+18
1,855952662,1.33663E+18
1,855952662,192446249
1,855952662,334623243
1,855952662,1.01536E+18
1,855952662,1.08152E+18
1,855952662,9.54837E+17
1,8.56961E+17,117550842
1,8.56961E+17,581325683
1,8.56961E+17,443073989
1,8.56961E+17,216877746
1,8.56961E+17,9.49188E+17
1,8.58651E+17,1.28342E+18
1,859586149,9.46038E+17
1,859586149,47527429
1,8.61436E+17,1.33506E+18
1,8.61436E+17,2191010738
1,8.63048E+17,8.45827E+17
1,8.6741E+17,1.3657E+18
1,8.70306E+17,9.88509E+17
1,8.70306E+17,162502313
1,8.70306E+17,1.12968E+18
1,8.70306E+17,1.00931E+18
1,8.70306E+17,1.11573E+18
1,8.70306E+17,2191010738
1,8.70744E+17,8.49268E+17
1,8.70744E+17,9.49244E+17
1,8.72828E+17,9.20659E+17
1,8.72973E+17,9.55295E+17
1,8.72973E+17,2753375391
1,87472789,2664768119
1,87472789,1159890631
1,87493194,1.01046E+18
1,8.7708E+17,8.72466E+17
1,8.82249E+17,2864162535
1,8.82249E+17,1.30824E+18
1,8.82249E+17,1.25884E+18
1,8.84118E+17,184813842
1,8.84839E+17,1.28184E+18
1,8.84839E+17,1.00218E+18
1,8.87231E+17,9.16439E+17
1,88744163,2873955731
1,88744163,16725596
1,88744163,9.43544E+17
1,88744163,1.29395E+18
1,88744163,43301547
1,887829151,1.32871E+18
1,89101195,1.1319E+18
1,89101195,978776468
1,8.91237E+17,8.9124E+17
1,8.9124E+17,8.91237E+17
1,895329918,1.25937E+18
1,8.98477E+17,9.65865E+17
1,8.98991E+17,137929020
1,9.00232E+17,1.37578E+18
1,9.00232E+17,9.78242E+17
1,9.00232E+17,406467105
1,9.00232E+17,1.37475E+18
1,9.00232E+17,1.00852E+18
1,9.00639E+17,1.28159E+18
1,9.00639E+17,1.22371E+18
1,9.00741E+17,1.04243E+18
1,9.00741E+17,1.30732E+18
1,9.00741E+17,1.27329E+18
1,9.00741E+17,1.13401E+18
1,9.00741E+17,2880037377
1,9.01059E+17,24823204
1,9.05111E+17,1.346E+18
1,9.05111E+17,2873955731
1,9.05111E+17,9.42184E+17
1,9.05111E+17,1.04243E+18
1,9.05111E+17,1.08342E+18
1,9.05111E+17,130384095
1,9.05111E+17,1.19171E+18
1,9.05111E+17,3114052794
1,9.05111E+17,9.37753E+17
1,90648099,1.36661E+18
1,9.08691E+17,18152452
1,9.08691E+17,1.30732E+18
1,9.08691E+17,1.23898E+18
1,9.08691E+17,1291076396
1,9.08691E+17,8.22229E+17
1,9.08691E+17,1.1886E+18
1,9.08691E+17,1.13401E+18
1,9.08691E+17,9.26443E+17
1,9.08691E+17,1536594337
1,9.08691E+17,702303373
1,9.08691E+17,242151754
1,9.08691E+17,426277984
1,9.08691E+17,627476981
1,9.08691E+17,1.15769E+18
1,9.08691E+17,406654240
1,9.08691E+17,9.64652E+17
1,9.08691E+17,1.28713E+18
1,9.08691E+17,2753375391
1,9.08691E+17,260087947
1,9.08691E+17,9.54837E+17
1,9.08691E+17,1.26322E+18
1,9.08691E+17,1.28245E+18
1,9.08691E+17,9.41994E+17
1,9.08691E+17,1.22281E+18
1,9.08691E+17,1.32279E+18
1,9.08691E+17,264085436
1,9.08691E+17,7.14813E+17
1,9.08691E+17,1.08428E+18
1,9.08691E+17,1.04331E+18
1,9.08691E+17,1.28776E+18
1,9.08691E+17,1.06135E+18
1,9.08691E+17,469314544
1,9.08691E+17,3348565750
1,9.08691E+17,192446249
1,9.08691E+17,1.33663E+18
1,9.1043E+17,1.27043E+18
1,9.11959E+17,193086374
1,9.11959E+17,1.11781E+18
1,9.12074E+17,1567700198
1,9.12074E+17,1.20364E+18
1,9.12074E+17,1.15149E+18
1,9.12747E+17,1.33663E+18
1,9.12747E+17,1.26648E+18
1,9.12747E+17,1.13401E+18
1,9.12747E+17,9.26443E+17
1,9.12747E+17,3114052794
1,9.13082E+17,9.51483E+17
1,9.13082E+17,9.32935E+17
1,9.13082E+17,3024469779
1,9.13082E+17,234154003
1,9.13082E+17,1.17761E+18
1,9.13375E+17,1.05267E+18
1,9.13946E+17,3268838984
1,9.13946E+17,286442602
1,9.13946E+17,1.34506E+18
1,9.13946E+17,1.34793E+18
1,9.13946E+17,1.30574E+18
1,9.13946E+17,1.36175E+18
1,9.13946E+17,1.33848E+18
1,9.13946E+17,1.013E+18
1,9.14248E+17,1.16986E+18
1,9.14248E+17,1.25257E+18
1,9.14248E+17,2503547378
1,9.14442E+17,9.31954E+17
1,9.14442E+17,8.8674E+17
1,9.14442E+17,1.24147E+18
1,9.14442E+17,2539632308
1,91473252,48438207
1,91473252,1.20206E+18
1,91473252,1.11129E+18
1,91473252,9.48285E+17
1,91473252,9.73588E+17
1,91473252,1.24213E+18
1,91473252,6.98614E+17
1,91473252,468022281
1,9.14761E+17,51809476
1,9.16439E+17,9.78128E+17
1,9.16439E+17,723970656
1,9.16439E+17,14357093
1,9.16439E+17,170516130
1,9.17505E+17,30062488
1,9.17505E+17,315891651
1,9.17505E+17,1.30732E+18
1,9.17505E+17,1.18051E+18
1,9.17505E+17,9.59608E+17
1,9.17969E+17,1.13483E+18
1,9.17969E+17,2880037377
1,91877344,2664768119
1,9.20659E+17,9.31954E+17
1,9.20659E+17,2476948563
1,9.20659E+17,538964597
1,9.20659E+17,1.28245E+18
1,9.20659E+17,165241607
1,9.20659E+17,1.19171E+18
1,9.20659E+17,1.20664E+18
1,9.20659E+17,1.05986E+18
1,9.20659E+17,8.72828E+17
1,9.21785E+17,1.0246E+18
1,9.21785E+17,1.14146E+18
1,9.22477E+17,1.08342E+18
1,9.22477E+17,2337724718
1,9.22477E+17,67048579
1,9.24158E+17,1.0246E+18
1,9.26443E+17,1.33663E+18
1,9.26443E+17,1.06135E+18
1,9.26443E+17,1.06788E+18
1,9.26443E+17,1.34102E+18
1,9.26443E+17,1.28776E+18
1,9.26443E+17,1.3657E+18
1,9.26443E+17,1.04331E+18
1,9.26443E+17,1.22281E+18
1,9.26443E+17,9.54837E+17
1,9.26443E+17,1.20364E+18
1,9.26443E+17,1.28713E+18
1,9.26443E+17,3114052794
1,9.26443E+17,4528248976
1,9.26443E+17,44820343
1,9.26443E+17,1.32948E+18
1,9.26443E+17,627476981
1,9.26443E+17,18152452
1,9.26443E+17,1.26648E+18
1,9.26443E+17,1.35373E+18
1,9.26443E+17,9.44593E+17
1,9.26443E+17,1.13401E+18
1,9.28888E+17,192446249
1,9.30238E+17,2227519243
1,9.30238E+17,1.31111E+18
1,9.30238E+17,110605827
1,9.30238E+17,1.24943E+18
1,9.30238E+17,1.1866E+18
1,9.31954E+17,1.00995E+18
1,9.31954E+17,1.17178E+18
1,9.31954E+17,1.03545E+18
1,9.32126E+17,1386211
1,9.32126E+17,7.19557E+17
1,9.32935E+17,1.32279E+18
1,9.32935E+17,1384411003
1,9.33191E+17,1.1546E+18
1,9.33476E+17,2922331025
1,9.33476E+17,895329918
1,9.33476E+17,8.44115E+17
1,9.33476E+17,1.17758E+18
1,9.34871E+17,1.22371E+18
1,9.34871E+17,1.34541E+18
1,9.34871E+17,9.69079E+17
1,9.34871E+17,1.08921E+18
1,9.34871E+17,9.61817E+17
1,9.34871E+17,1.1886E+18
1,9.34871E+17,1.3147E+18
1,9.35265E+17,1.24894E+18
1,9.35265E+17,1.35674E+18
1,9.35265E+17,9.49051E+17
1,9.35265E+17,1.35597E+18
1,9.35265E+17,3889164357
1,9.35265E+17,9.78242E+17
1,9.35265E+17,1.27877E+18
1,9.35265E+17,1.28105E+18
1,9.35265E+17,2503547378
1,9.35265E+17,9.51666E+17
1,9.35265E+17,21213803
1,9.35265E+17,9.99588E+17
1,9.35608E+17,8.50003E+17
1,9.36953E+17,1.24244E+18
1,9.37753E+17,7.14813E+17
1,9.40169E+17,1.22221E+18
1,9.40169E+17,1.32625E+18
1,9.40836E+17,1.26211E+18
1,9.40836E+17,1.11096E+18
1,9.42184E+17,1.18708E+18
1,9.42184E+17,1.19171E+18
1,9.42184E+17,1.12678E+18
1,9.42184E+17,1.17178E+18
1,9.42184E+17,1.26322E+18
1,9.42184E+17,1.25108E+18
1,9.42842E+17,1.37268E+18
1,9.42842E+17,1.37941E+18
1,9.43124E+17,1.26622E+18
1,9.43124E+17,1.26317E+18
1,9.43544E+17,900265802
1,9.43544E+17,1.30408E+18
1,9.43544E+17,39815093
1,9.43544E+17,1.11016E+18
1,9.43544E+17,1.11846E+18
1,9.43544E+17,1.01536E+18
1,9.43544E+17,8.96952E+17
1,9.44279E+17,1.13998E+18
1,9.44279E+17,21593576
1,9.44279E+17,1.11846E+18
1,9.44279E+17,26274851
1,9.4448E+17,2795504851
1,9.44593E+17,3370477240
1,9.44593E+17,192446249
1,9.44593E+17,1.31679E+18
1,9.44593E+17,253806022
1,9.44593E+17,378625573
1,9.44593E+17,1.28776E+18
1,9.44593E+17,1.3657E+18
1,9.44593E+17,122258113
1,9.44593E+17,1.31111E+18
1,9.44593E+17,1.36237E+18
1,9.44593E+17,1.1844E+18
1,9.44593E+17,1.04243E+18
1,9.44593E+17,495570762
1,9.44593E+17,1.28245E+18
1,9.44593E+17,9.54837E+17
1,9.44593E+17,1.20364E+18
1,9.44593E+17,1.28713E+18
1,9.44593E+17,4528248976
1,9.44593E+17,7.80543E+17
1,9.44593E+17,508043072
1,9.44593E+17,9.26443E+17
1,9.44593E+17,1.35373E+18
1,9.44593E+17,1.35492E+18
1,9.44593E+17,9.82214E+17
1,9.44837E+17,9.04612E+17
1,9.44837E+17,47395300
1,9.44837E+17,9.25002E+17
1,9.44837E+17,2760035773
1,9.44837E+17,7.81189E+17
1,9.44837E+17,1.03259E+18
1,9.44837E+17,9.58442E+17
1,9.45397E+17,1.35521E+18
1,9.45397E+17,1.27809E+18
1,9.45397E+17,172983745
1,9.45397E+17,7.61528E+17
1,9.45397E+17,4777383375
1,9.45397E+17,339544187
1,9.45486E+17,1.22371E+18
1,9.45486E+17,8.1723E+17
1,9.45486E+17,538964597
1,9.45486E+17,260079722
1,9.45486E+17,1.34102E+18
1,9.45486E+17,9.71137E+17
1,9.45486E+17,1.23898E+18
1,9.45486E+17,2337724718
1,9.45486E+17,1.35783E+18
1,9.45486E+17,627476981
1,9.45486E+17,1.28969E+18
1,9.45486E+17,81836528
1,9.45486E+17,4528248976
1,9.45486E+17,58007666
1,9.45486E+17,1.28713E+18
1,9.45486E+17,9.54837E+17
1,9.45486E+17,1.1402E+18
1,9.45486E+17,7.14813E+17
1,9.45486E+17,1.08428E+18
1,9.45486E+17,9.51483E+17
1,9.45689E+17,20066079
1,9.45689E+17,15177772
1,9.46038E+17,1.2952E+18
1,9.4608E+17,755890603
1,9.46112E+17,9.40169E+17
1,9.46112E+17,279998036
1,9.46112E+17,1.09604E+18
1,9.46112E+17,391187727
1,9.46448E+17,1.20289E+18
1,9.46482E+17,214342143
1,9.46627E+17,1872117943
1,9.46627E+17,1.26611E+18
1,9.46627E+17,9.64652E+17
1,9.46627E+17,1.30824E+18
1,9.46627E+17,1.31315E+18
