,time,open,close,high,low,volume,id_date
15180,2021-03-11 08:03:00+08:00,55832.0,55704.0,55877.0,55650.0,49.62820446,20210311
15179,2021-03-11 08:04:00+08:00,55677.0,55794.0,55824.0,55600.0,60.12135207,20210311
15178,2021-03-11 08:05:00+08:00,55817.0,55643.0,55829.471262,55600.0,3.41171342,20210311
15177,2021-03-11 08:06:00+08:00,55688.0,55721.578425,55743.0,55611.0,11.87418716,20210311
15176,2021-03-11 08:07:00+08:00,55713.0,55847.0,55872.0,55713.0,3.65213625,20210311
15175,2021-03-11 08:08:00+08:00,55848.0,55774.0,55862.0,55773.0,3.5191919499999997,20210311
15174,2021-03-11 08:09:00+08:00,55773.0,55859.0,55870.0,55760.36214094,2.27404655,20210311
15173,2021-03-11 08:10:00+08:00,55871.11152462,56108.0,56116.0,55855.0,9.49096951,20210311
15172,2021-03-11 08:11:00+08:00,56116.77221434,56219.0,56239.0,56115.0,6.24656764,20210311
15171,2021-03-11 08:12:00+08:00,56239.0,56068.0,56250.0,56068.0,5.3226203100000005,20210311
15170,2021-03-11 08:13:00+08:00,56068.0,56156.525073,56188.0,56068.0,2.80111319,20210311
15169,2021-03-11 08:14:00+08:00,56151.0,56139.0,56162.98377,56099.0,1.3784171299999999,20210311
15168,2021-03-11 08:15:00+08:00,56143.0,56196.0,56256.0,56143.0,4.18650311,20210311
15167,2021-03-11 08:16:00+08:00,56240.0,56304.0,56304.0,56220.0,4.97053599,20210311
15166,2021-03-11 08:17:00+08:00,56305.0,56371.0,56422.0,56305.0,7.95236055,20210311
15165,2021-03-11 08:18:00+08:00,56376.0,56346.0,56420.0,56299.53877989,3.09480204,20210311
15164,2021-03-11 08:19:00+08:00,56338.0,56262.56160448,56388.0,56253.0,7.12825209,20210311
15163,2021-03-11 08:20:00+08:00,56281.0,56362.0,56362.0,56273.0,2.95993732,20210311
15162,2021-03-11 08:21:00+08:00,56362.0,56334.13033108,56393.0,56325.0,2.39507275,20210311
15161,2021-03-11 08:22:00+08:00,56350.0,56308.0,56361.56500961,56289.0,1.22143052,20210311
15160,2021-03-11 08:23:00+08:00,56347.0,56268.0,56362.0,56214.0,4.35707894,20210311
15159,2021-03-11 08:24:00+08:00,56311.0,56291.0,56311.0,56234.0,2.50985374,20210311
15158,2021-03-11 08:25:00+08:00,56300.0,56334.0,56334.0,56300.0,1.61186322,20210311
15157,2021-03-11 08:26:00+08:00,56307.0,56318.0,56319.0,56305.0,0.37132054999999997,20210311
15156,2021-03-11 08:27:00+08:00,56319.0,56410.0,56423.0,56318.771704,10.29944857,20210311
15155,2021-03-11 08:28:00+08:00,56393.0,56489.0,56498.0,56393.0,8.48217546,20210311
15154,2021-03-11 08:29:00+08:00,56485.782938,56442.0,56485.782938,56433.0,1.2309970000000001,20210311
15153,2021-03-11 08:30:00+08:00,56444.0,56507.0,56529.0,56438.0,3.24284163,20210311
15152,2021-03-11 08:31:00+08:00,56490.0,56427.0,56537.82135688,56425.806528,2.0311464,20210311
15151,2021-03-11 08:32:00+08:00,56427.0,56377.0,56431.0,56375.979972,0.76523234,20210311
15150,2021-03-11 08:33:00+08:00,56377.0,56390.48013672,56409.0,56323.385274,5.87931317,20210311
15149,2021-03-11 08:34:00+08:00,56351.14126803,56310.0,56360.0,56301.0,1.2365959,20210311
15148,2021-03-11 08:35:00+08:00,56337.0,56352.0,56379.0,56337.0,0.2847,20210311
15147,2021-03-11 08:36:00+08:00,56352.0,56393.0,56394.0,56340.613119,0.56189361,20210311
15146,2021-03-11 08:37:00+08:00,56348.913558,56288.0,56348.913558,56288.0,0.37680846,20210311
15145,2021-03-11 08:38:00+08:00,56289.0,56229.018328,56318.0,56229.018328,0.66798545,20210311
15144,2021-03-11 08:39:00+08:00,56233.0,56188.0,56239.0,56168.0,1.55572722,20210311
15143,2021-03-11 08:40:00+08:00,56180.0,56122.95353856,56181.0,56122.95353856,9.75490025,20210311
15142,2021-03-11 08:41:00+08:00,56122.95353856,56001.0,56122.95353856,55991.994681,3.5787190300000002,20210311
15141,2021-03-11 08:42:00+08:00,55991.13101517,56072.0,56089.0,55912.0,5.58845942,20210311
15140,2021-03-11 08:43:00+08:00,56076.0,56071.095912,56100.0,56058.0,11.887024740000001,20210311
15139,2021-03-11 08:44:00+08:00,56063.0,56052.0,56063.0,55999.0,3.21858151,20210311
15138,2021-03-11 08:45:00+08:00,56056.87688632,56130.0,56153.0,56056.87688632,40.09269052,20210311
15137,2021-03-11 08:46:00+08:00,56131.0,56040.0,56146.0,56040.0,1.97037303,20210311
15136,2021-03-11 08:47:00+08:00,56039.756344,55904.0,56039.756344,55903.0,7.46653614,20210311
15135,2021-03-11 08:48:00+08:00,55904.0,55812.0,55965.0,55812.0,14.24645038,20210311
15134,2021-03-11 08:49:00+08:00,55841.0,55772.0,55852.0,55761.0,4.58304613,20210311
15133,2021-03-11 08:50:00+08:00,55764.0,55750.0,55803.0,55688.0,9.75717882,20210311
15132,2021-03-11 08:51:00+08:00,55749.36977974,55800.0,55839.0,55724.0,1.86892554,20210311
15131,2021-03-11 08:52:00+08:00,55799.0,55714.0,55812.0836,55711.0,4.4437254699999995,20210311
15130,2021-03-11 08:53:00+08:00,55713.0,55713.0,55730.969424,55672.0,5.06818432,20210311
15129,2021-03-11 08:54:00+08:00,55716.0,55832.0,55832.0,55716.0,2.17451619,20210311
15128,2021-03-11 08:55:00+08:00,55822.169284,55908.0,55944.57217628,55822.169284,6.79280272,20210311
15127,2021-03-11 08:56:00+08:00,55901.0,55804.0,55901.0,55750.0,3.35449864,20210311
15126,2021-03-11 08:57:00+08:00,55801.0,55747.0,55875.0,55747.0,5.17373993,20210311
15125,2021-03-11 08:58:00+08:00,55746.45873162,55606.0,55747.0,55598.0,32.9979845,20210311
15124,2021-03-11 08:59:00+08:00,55668.0,55668.0,55738.284392,55649.0,4.56988029,20210311
15123,2021-03-11 09:00:00+08:00,55675.0,55532.0,55675.0,55500.456896,28.18404422,20210311
15243,2021-03-11 09:01:00+08:00,55536.407564,55688.0,55689.0,55429.0,31.43777316,20210311
15242,2021-03-11 09:02:00+08:00,55667.0,55837.0,55837.0,55647.0,4.52037742,20210311
15241,2021-03-11 09:03:00+08:00,55836.0,55611.0,55873.0,55611.0,5.59851945,20210311
15240,2021-03-11 09:04:00+08:00,55614.0,55575.0,55658.0,55575.0,1.49280097,20210311
15239,2021-03-11 09:05:00+08:00,55575.0,55513.0,55575.0,55458.0,21.74788558,20210311
15238,2021-03-11 09:06:00+08:00,55513.0,55431.92587878,55513.0,55429.0,3.02653766,20210311
15237,2021-03-11 09:07:00+08:00,55431.0,55290.0,55477.0,55290.0,42.68162632,20210311
15236,2021-03-11 09:08:00+08:00,55294.0,55384.0,55385.0,55291.0,5.26570751,20210311
15235,2021-03-11 09:09:00+08:00,55336.0,55305.0,55385.0,55305.0,5.94346678,20210311
15234,2021-03-11 09:10:00+08:00,55310.0,55415.0,55439.0,55284.0,26.05200697,20210311
15233,2021-03-11 09:11:00+08:00,55409.0,55344.0,55494.0,55336.0,5.36432949,20210311
15232,2021-03-11 09:12:00+08:00,55357.0,55400.0,55426.0,55353.0,2.5335490000000003,20210311
15231,2021-03-11 09:13:00+08:00,55400.601383,55395.231939,55409.81066408,55344.0,2.02155679,20210311
15230,2021-03-11 09:14:00+08:00,55395.0,55390.0,55396.0,55353.0,1.98090936,20210311
15229,2021-03-11 09:15:00+08:00,55390.0,55522.0,55522.0,55370.0,6.59866952,20210311
15228,2021-03-11 09:16:00+08:00,55507.0,55583.0,55589.0,55504.0,9.44469465,20210311
15227,2021-03-11 09:17:00+08:00,55541.0,55509.0,55548.0,55468.0,4.16400683,20210311
15226,2021-03-11 09:18:00+08:00,55509.0,55453.0,55516.0,55442.0,3.18258155,20210311
15225,2021-03-11 09:19:00+08:00,55471.0,55509.504015,55509.504015,55460.0,2.38191148,20210311
15224,2021-03-11 09:20:00+08:00,55509.504015,55392.0,55510.0,55392.0,1.12712625,20210311
15223,2021-03-11 09:21:00+08:00,55392.0,55430.0,55483.0,55372.0,1.79487139,20210311
15222,2021-03-11 09:22:00+08:00,55430.0,55352.0,55430.0,55344.0,3.7247540199999998,20210311
15221,2021-03-11 09:23:00+08:00,55344.0,55415.0,55424.0,55311.0,4.99072355,20210311
15220,2021-03-11 09:24:00+08:00,55413.0,55395.0,55439.0,55395.0,1.63719644,20210311
15219,2021-03-11 09:25:00+08:00,55378.56141783,55270.0,55378.56141783,55270.0,9.79084947,20210311
15218,2021-03-11 09:26:00+08:00,55282.0,55306.0,55389.0,55282.0,1.39487961,20210311
15217,2021-03-11 09:27:00+08:00,55305.266772,55397.0,55401.83704188,55305.0,3.21260553,20210311
15216,2021-03-11 09:28:00+08:00,55397.0,55461.0,55461.0,55339.0,2.29309173,20210311
15215,2021-03-11 09:29:00+08:00,55461.44351988,55472.0,55481.0,55417.0,1.70765596,20210311
15214,2021-03-11 09:30:00+08:00,55430.0,55581.0,55585.0,55430.0,3.96831217,20210311
15213,2021-03-11 09:31:00+08:00,55580.0,55637.0,55639.0,55570.0,3.10699623,20210311
15212,2021-03-11 09:32:00+08:00,55634.0,55626.0,55639.0,55622.0,0.58219305,20210311
15211,2021-03-11 09:33:00+08:00,55620.0,55610.0,55673.0,55610.0,4.91645572,20210311
15210,2021-03-11 09:34:00+08:00,55604.0,55600.0,55609.0,55600.0,0.2572389,20210311
15209,2021-03-11 09:35:00+08:00,55601.0,55636.0,55636.0,55546.34727348,9.56014217,20210311
15208,2021-03-11 09:36:00+08:00,55625.0,55621.72527531,55639.0,55595.49592337,6.62309815,20210311
15207,2021-03-11 09:37:00+08:00,55621.65336,55570.032336,55621.65336,55570.032336,4.2726830399999995,20210311
15206,2021-03-11 09:38:00+08:00,55603.0,55688.0,55688.0,55603.0,15.55696399,20210311
15205,2021-03-11 09:39:00+08:00,55688.0,55693.554072,55694.0,55684.0,3.3298077,20210311
15204,2021-03-11 09:40:00+08:00,55690.0,55635.0,55691.0,55618.0,2.13412221,20210311
15203,2021-03-11 09:41:00+08:00,55649.0,55685.0,55685.0,55649.0,1.8739883,20210311
15202,2021-03-11 09:42:00+08:00,55683.0,55628.105988,55686.17964,55628.105988,0.835285,20210311
15201,2021-03-11 09:43:00+08:00,55634.558616,55666.9497592,55666.9497592,55634.558616,0.69902208,20210311
15200,2021-03-11 09:44:00+08:00,55667.0,55647.588905,55667.10301961,55647.588905,0.0167113,20210311
15199,2021-03-11 09:45:00+08:00,55642.0,55686.0,55694.0,55640.0,2.92742841,20210311
15198,2021-03-11 09:46:00+08:00,55684.0,55684.0,55694.0,55684.0,0.067,20210311
15197,2021-03-11 09:47:00+08:00,55693.0,55725.55037412,55725.55037412,55693.0,1.57133486,20210311
15196,2021-03-11 09:48:00+08:00,55725.58418039,55814.0,55814.0,55725.58418039,3.39170397,20210311
15195,2021-03-11 09:49:00+08:00,55812.0,55991.0,55999.0,55812.0,15.83879166,20210311
15194,2021-03-11 09:50:00+08:00,55985.40983596,55900.0,55985.40983596,55863.0,3.64062329,20210311
15193,2021-03-11 09:51:00+08:00,55899.0,55876.0,55908.0,55854.28808916,0.38857209000000004,20210311
15192,2021-03-11 09:52:00+08:00,55863.0,55828.0,55863.0,55827.0,1.1891606399999999,20210311
15191,2021-03-11 09:53:00+08:00,55857.0,55879.0,55902.0,55852.0,0.50562581,20210311
15190,2021-03-11 09:54:00+08:00,55879.0,55796.0,55879.0,55778.0,2.085,20210311
15189,2021-03-11 09:55:00+08:00,55800.0,55902.0,55902.0,55800.0,3.88659695,20210311
15188,2021-03-11 09:56:00+08:00,55888.0,55811.0,55888.0,55811.0,0.08267568,20210311
15187,2021-03-11 09:57:00+08:00,55812.0,55810.0,55851.0,55810.0,0.09262177,20210311
15186,2021-03-11 09:58:00+08:00,55819.0,55816.0,55851.0,55816.0,0.137,20210311
15185,2021-03-11 09:59:00+08:00,55821.0,55851.0,55851.0,55821.0,0.545083,20210311
15184,2021-03-11 10:00:00+08:00,55830.0,55723.4752516,55830.0,55711.0,0.85348212,20210311
15304,2021-03-11 10:01:00+08:00,55723.0,55749.0,55791.0,55723.0,0.57036029,20210311
15303,2021-03-11 10:02:00+08:00,55742.0,55757.0,55774.0,55722.0,0.65827427,20210311
15302,2021-03-11 10:03:00+08:00,55789.0,55786.0,55794.0,55768.0,1.7702,20210311
15301,2021-03-11 10:04:00+08:00,55783.0,55721.0,55792.0,55721.0,4.84275688,20210311
15300,2021-03-11 10:05:00+08:00,55728.0,55852.0,55852.0,55728.0,1.60553942,20210311
15299,2021-03-11 10:06:00+08:00,55853.0,55966.0,55966.0,55853.0,0.7780883500000001,20210311
15298,2021-03-11 10:07:00+08:00,55967.0,56062.96394934,56076.7191336,55967.0,5.12958487,20210311
15297,2021-03-11 10:08:00+08:00,56059.0,56028.0,56059.0,55991.0,1.28114341,20210311
15296,2021-03-11 10:09:00+08:00,56028.0,56061.0,56100.0,56028.0,1.78913135,20210311
15295,2021-03-11 10:10:00+08:00,56053.0,56080.429678,56149.0,56048.0,3.91971391,20210311
15294,2021-03-11 10:11:00+08:00,56080.0,56098.0,56122.0,56061.0,1.25915897,20210311
15293,2021-03-11 10:12:00+08:00,56115.0,56059.0,56115.0,56021.0,2.723613,20210311
15292,2021-03-11 10:13:00+08:00,56077.0,56052.38559042,56077.0,56052.38559042,0.5433383700000001,20210311
15291,2021-03-11 10:14:00+08:00,56062.0,56003.0,56062.0,55999.0,0.80919635,20210311
15290,2021-03-11 10:15:00+08:00,56011.0,55969.17693892,56011.0,55955.0,1.0163,20210311
15289,2021-03-11 10:16:00+08:00,55962.20970582,55965.75127,55966.0,55930.0,0.48954873,20210311
15288,2021-03-11 10:17:00+08:00,55966.0,55976.0,56019.65902789,55966.0,0.58668419,20210311
15287,2021-03-11 10:18:00+08:00,55984.0,55991.561054,55992.0,55980.0,0.06108262,20210311
15286,2021-03-11 10:19:00+08:00,55992.0,56062.53796,56062.53796,55992.0,1.06036136,20210311
15285,2021-03-11 10:20:00+08:00,56035.0,56049.0,56049.0,56002.0,0.0655,20210311
15284,2021-03-11 10:21:00+08:00,56051.0,56149.0,56149.0,56051.0,4.50486637,20210311
15283,2021-03-11 10:22:00+08:00,56148.9315529,56127.0,56188.0,56127.0,4.97314931,20210311
15282,2021-03-11 10:23:00+08:00,56125.0,56189.0,56189.0,56125.0,4.33423732,20210311
15281,2021-03-11 10:24:00+08:00,56185.0,56177.0,56189.0,56128.0,1.35763587,20210311
15280,2021-03-11 10:25:00+08:00,56177.0,56188.88989532,56196.0,56177.0,0.56065665,20210311
15279,2021-03-11 10:26:00+08:00,56189.0,56210.0,56210.0,56188.0,0.770814,20210311
15278,2021-03-11 10:27:00+08:00,56210.539248,56217.0,56239.0,56209.79712992,4.84460276,20210311
15277,2021-03-11 10:28:00+08:00,56220.0,56261.0,56261.0,56220.0,1.38077895,20210311
15276,2021-03-11 10:29:00+08:00,56261.23002271,56231.0,56271.0,56229.0,1.07270568,20210311
15275,2021-03-11 10:30:00+08:00,56229.0,56221.5446289,56230.0,56209.0,0.53659994,20210311
15274,2021-03-11 10:31:00+08:00,56221.5446289,56177.0,56221.5446289,56176.19504928,0.73517381,20210311
15273,2021-03-11 10:32:00+08:00,56177.0,56106.0,56181.0,56106.0,3.91304682,20210311
15272,2021-03-11 10:33:00+08:00,56105.78385987,56152.082482,56153.0,56089.0,0.80833982,20210311
15271,2021-03-11 10:34:00+08:00,56153.0,56117.57212624,56153.0,56117.57212624,0.3042,20210311
15270,2021-03-11 10:35:00+08:00,56117.57212624,56048.0,56117.57212624,56048.0,0.28934026,20210311
15269,2021-03-11 10:36:00+08:00,56054.0,56168.669896,56168.669896,56054.0,0.52928955,20210311
15268,2021-03-11 10:37:00+08:00,56168.669896,56123.0,56233.0,56123.0,1.22189559,20210311
15267,2021-03-11 10:38:00+08:00,56152.0,56158.0,56159.0,56151.0,0.04957232,20210311
15266,2021-03-11 10:39:00+08:00,56159.0,56231.0,56246.03633656,56158.22595124,0.49290519,20210311
15265,2021-03-11 10:40:00+08:00,56228.0,56171.0,56228.0,56171.0,0.11860000000000001,20210311
15264,2021-03-11 10:41:00+08:00,56171.0,56129.0,56171.0,56129.0,0.12837051,20210311
15263,2021-03-11 10:42:00+08:00,56130.0,56121.15227077,56162.0,56121.15227077,0.24714912,20210311
15262,2021-03-11 10:43:00+08:00,56120.0,56083.0,56120.0,56064.0,0.08936461,20210311
15261,2021-03-11 10:44:00+08:00,56086.0,56047.0,56086.0,56042.0,0.4072,20210311
15260,2021-03-11 10:45:00+08:00,56053.75239761,55930.45387557,56086.0,55930.45387557,2.97151476,20210311
15259,2021-03-11 10:46:00+08:00,55932.0,55957.0,55990.0,55915.0,3.30146405,20210311
15258,2021-03-11 10:47:00+08:00,55935.0,55901.0,55935.0,55875.32161233,0.7372,20210311
15257,2021-03-11 10:48:00+08:00,55916.0,55989.0,55989.0,55915.0,2.23473343,20210311
15256,2021-03-11 10:49:00+08:00,55958.0,55896.0,55958.0,55896.0,0.25565378,20210311
15255,2021-03-11 10:50:00+08:00,55917.0,56012.0,56012.0,55917.0,1.01315431,20210311
15254,2021-03-11 10:51:00+08:00,56009.14470129,56015.137458,56015.137458,55933.86921375,1.39342597,20210311
